BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DELINQcat,DEROGzero
True,5200.0,40564.0,39527.0,HomeImp,Other,0.0,0.0,0.0,157.7710418701172,1.0,13.0,72.67043,0,True
False,5300.0,73698.0,84427.0,DebtCon,Other,4.0,0.0,0.0,173.46665954589844,1.0,20.0,19.1312,0,True
False,5300.0,66987.0,65111.0,HomeImp,Sales,4.0,1.0,0.0,175.32870483398438,1.0,22.0,40.44257,0,False
True,5300.0,26908.0,36078.0,HomeImp,Other,7.0,0.0,0.0,302.35870361328125,0.0,8.0,39.196987,0,True
False,5300.0,65019.0,49396.0,HomeImp,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,12.043671,0,True
False,5300.0,44993.0,50673.0,HomeImp,Office,7.0,0.0,0.0,184.74276733398438,1.0,18.0,27.906122,0,True
True,5300.0,51000.0,64000.0,HomeImp,Mgr,10.0,1.0,0.0,98.33333587646484,0.0,12.0,34.81826,0,False
False,5300.0,75958.0,91703.0,DebtCon,Other,0.0,0.0,0.0,124.18218231201172,1.0,10.0,34.59906,0,True
False,5300.0,97132.0,117343.0,HomeImp,Office,22.0,0.0,0.0,109.93390655517578,1.0,11.0,35.838543,0,True
False,5300.0,60826.0,80826.0,HomeImp,Mgr,10.0,0.0,1.0,212.89173889160156,0.0,25.0,38.591496,1,True
False,5300.0,83552.0,96809.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46665954589844,1.0,20.0,28.423962,0,True
False,5300.0,47449.0,63895.0,HomeImp,Office,19.0,0.0,0.0,208.1627197265625,0.0,20.0,19.762114,0,True
False,5300.0,50934.0,62957.0,HomeImp,Office,21.0,0.0,0.0,197.24195861816406,0.0,20.0,19.350506,0,True
False,5400.0,53429.0,64505.0,DebtCon,Other,5.0,0.0,0.0,69.54242706298828,1.0,16.0,36.480236,0,True
False,5400.0,65019.0,65474.0,HomeImp,Office,1.0,0.0,0.0,40.7098503112793,0.0,4.0,37.84877,0,True
False,5400.0,47844.0,52040.0,HomeImp,Office,8.0,0.0,0.0,189.0343017578125,1.0,18.0,24.701136,0,True
True,5400.0,45509.0,57453.0,DebtCon,Sales,4.0,0.0,0.0,95.5999984741211,0.0,22.0,34.81826,0,True
True,5400.0,59720.0,63450.0,HomeImp,ProfExe,5.0,0.0,1.0,199.89999389648438,1.0,20.0,34.81826,1,True
False,5400.0,86922.0,119846.0,HomeImp,ProfExe,5.0,0.0,0.0,185.0763397216797,1.0,28.0,26.354889,0,True
False,5400.0,68625.0,82304.0,DebtCon,Sales,2.0,0.0,0.0,136.63294982910156,0.0,30.0,32.050022,0,True
False,5400.0,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.94029235839844,0.0,15.0,44.092327,0,True
False,5400.0,65019.0,75254.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,23.163742,0,True
True,5400.0,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,34.81826,0,True
False,5400.0,48152.0,55760.0,DebtCon,Other,6.0,0.0,0.0,78.4521255493164,1.0,16.0,35.763638,0,True
False,5500.0,70481.0,82446.0,HomeImp,Other,8.0,0.0,1.0,116.59197998046875,0.0,24.0,37.612682,1,True
False,5500.0,65019.0,35402.0,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,35.27207,0,True
False,5500.0,87765.0,101053.0,DebtCon,ProfExe,22.0,0.0,0.0,55.558048248291016,2.0,13.0,31.375542,0,True
False,5500.0,52897.0,65054.0,HomeImp,Office,20.0,0.0,0.0,189.29531860351562,0.0,19.0,20.654129,0,True
True,5500.0,24700.0,35675.0,DebtCon,Other,1.0,0.0,3.0,153.93333435058594,3.0,27.0,34.81826,1+,True
True,5500.0,65019.0,43132.0,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
False,5500.0,43486.0,81600.0,DebtCon,Other,4.0,0.0,0.0,216.13333129882812,4.0,30.0,34.81826,0,True
True,5500.0,21359.0,30000.0,DebtCon,Other,7.0,3.0,2.0,130.8000030517578,3.0,14.0,34.81826,1+,False
True,5500.0,65019.0,13770.0,HomeImp,Mgr,5.0,0.0,1.0,167.36666870117188,1.0,8.0,34.81826,1,True
False,5500.0,93051.0,115374.0,HomeImp,ProfExe,6.0,0.0,0.0,187.02052307128906,1.0,27.0,27.646748,0,True
False,5500.0,87438.0,116679.0,HomeImp,ProfExe,6.0,0.0,0.0,186.42442321777344,1.0,27.0,28.41753,0,True
False,5500.0,78059.0,78179.0,DebtCon,Other,5.0,0.0,0.0,173.46665954589844,1.0,20.0,20.679314,0,True
False,5500.0,72147.0,69918.0,HomeImp,Sales,4.0,2.0,0.0,158.5345001220703,0.0,23.0,43.40443,0,False
True,5500.0,40584.0,46645.0,HomeImp,Other,4.0,0.0,1.0,136.3206329345703,0.0,13.0,34.49471,1,True
True,5500.0,65019.0,12972.0,HomeImp,Other,1.0,0.0,1.0,82.29426574707031,0.0,2.0,36.986744,1,True
True,5500.0,37368.0,48502.0,HomeImp,Mgr,9.0,0.0,2.0,48.995845794677734,0.0,10.0,33.126484,1+,True
False,5500.0,65019.0,66251.0,HomeImp,Office,1.0,0.0,0.0,43.72233581542969,0.0,3.0,41.45204,0,True
False,5500.0,71644.0,72696.0,HomeImp,Sales,4.0,2.0,0.0,150.8658447265625,0.0,22.0,40.442566,0,False
True,5500.0,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.21327209472656,1.0,26.0,32.67664,0,True
False,5600.0,53793.0,66379.0,HomeImp,Office,22.0,0.0,0.0,206.09913635253906,0.0,19.0,18.369541,0,True
False,5600.0,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41842651367188,1.0,17.0,22.841093,0,True
False,5600.0,29648.0,39907.0,HomeImp,ProfExe,11.0,0.0,0.0,180.5630645751953,0.0,13.0,21.554949,0,True
False,5600.0,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.68376922607422,0.0,24.0,37.77335,0,True
True,5600.0,5000.0,66700.0,HomeImp,Other,31.0,1.0,1.0,204.06666564941406,0.0,11.0,34.81826,1,False
True,5600.0,55160.0,86800.0,HomeImp,Other,3.0,1.0,1.0,148.13333129882812,1.0,14.0,34.81826,1,False
False,5600.0,41439.0,53893.0,HomeImp,Office,8.0,0.0,0.0,181.32298278808594,1.0,19.0,24.651396,0,True
False,5600.0,15275.0,47954.0,HomeImp,Self,7.0,0.0,0.0,204.3352508544922,0.0,12.0,42.39777,0,True
False,5700.0,100934.0,111496.0,HomeImp,Office,23.0,0.0,0.0,117.49959564208984,0.0,12.0,38.750565,0,True
False,5700.0,65019.0,74685.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,24.274866,0,True
False,5700.0,49514.0,58249.0,HomeImp,Office,21.0,0.0,0.0,212.5391082763672,0.0,21.0,21.258026,0,True
False,5700.0,76948.0,85753.0,HomeImp,Other,7.0,0.0,0.0,128.47645568847656,0.0,25.0,37.859688,0,True
False,5700.0,28127.0,36524.0,HomeImp,ProfExe,10.0,0.0,0.0,181.282958984375,0.0,13.0,24.339533,0,True
False,5700.0,65019.0,68591.0,HomeImp,Office,0.0,0.0,0.0,69.64566040039062,0.0,4.0,41.18504,0,True
False,5700.0,26927.0,35461.0,DebtCon,Other,0.0,1.0,0.0,21.799352645874023,8.0,6.0,29.439665,0,False
False,5700.0,49806.0,82242.0,DebtCon,Other,3.0,0.0,0.0,210.34747314453125,3.0,30.0,31.243408,0,True
True,5700.0,70000.0,84579.0,DebtCon,Sales,0.1,0.0,0.0,95.9000015258789,1.0,17.0,34.81826,0,True
True,5700.0,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,34.81826,0,True
True,5700.0,80437.0,109647.0,HomeImp,ProfExe,9.5,0.0,0.0,104.4000015258789,0.0,14.0,34.81826,0,True
True,5700.0,77213.0,92661.0,DebtCon,Sales,0.0,0.0,0.0,97.13317108154297,1.0,16.0,41.77789,0,True
False,5700.0,62319.0,82923.0,HomeImp,Other,4.0,0.0,0.0,117.67396545410156,0.0,15.0,42.464867,0,True
False,5700.0,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.64308166503906,0.0,15.0,41.210014,0,True
False,5700.0,65019.0,39052.0,HomeImp,Other,3.0,0.0,0.0,272.22064208984375,0.0,25.0,39.896103,0,True
True,5700.0,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.00978088378906,0.0,28.0,47.41523,0,True
False,5700.0,28116.0,33450.0,DebtCon,Other,0.0,1.0,0.0,15.396587371826172,8.0,7.0,30.017014,0,False
False,5700.0,65019.0,64910.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,33.85046,0,True
False,5700.0,65019.0,69172.0,HomeImp,Office,1.0,0.0,0.0,48.853668212890625,0.0,3.0,38.773685,0,True
False,5800.0,65019.0,36385.0,HomeImp,Other,2.0,0.0,0.0,266.55340576171875,1.0,25.0,43.309765,0,True
False,5800.0,65019.0,41119.0,HomeImp,Other,2.0,0.0,0.0,261.40521240234375,0.0,26.0,42.19194,0,True
False,5800.0,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.4872131347656,1.0,23.0,38.940575,0,True
False,5800.0,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,1.0,307.9748840332031,1.0,23.0,39.95911,1,True
True,5800.0,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.2890625,1.0,13.0,30.187805,0,True
False,5800.0,172595.0,250155.0,DebtCon,Sales,7.0,0.0,0.0,126.40098571777344,0.0,21.0,43.20776,0,True
False,5800.0,65019.0,34704.0,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.174057,0,True
False,5800.0,65019.0,73804.0,HomeImp,Office,1.0,0.0,0.0,71.76655578613281,0.0,4.0,41.287422,0,True
False,5800.0,46595.0,58191.0,HomeImp,Other,5.0,0.0,0.0,80.13174438476562,0.0,17.0,24.140154,0,True
True,5900.0,65019.0,28000.0,DebtCon,Self,1.0,2.0,1.0,36.766666412353516,1.0,8.0,34.81826,1,False
False,5900.0,70973.0,77989.0,HomeImp,Other,7.0,0.0,0.0,120.3794174194336,0.0,24.0,41.4425,0,True
True,5900.0,65019.0,33100.0,HomeImp,Other,7.0,0.0,0.0,238.60000610351562,1.0,2.0,34.81826,0,True
False,5900.0,65019.0,51189.0,HomeImp,Other,1.0,0.0,0.0,173.46665954589844,0.0,0.0,12.749181,0,True
False,5900.0,82912.0,91175.0,DebtCon,ProfExe,2.0,0.0,0.0,173.46665954589844,1.0,20.0,27.595274,0,True
True,5900.0,25972.0,41856.0,DebtCon,Other,2.0,0.0,2.0,157.9600067138672,3.0,27.0,40.628277,1+,True
False,5900.0,74187.0,78976.0,HomeImp,Other,9.0,0.0,1.0,118.44248962402344,0.0,24.0,40.11041,1,True
False,5900.0,65019.0,66903.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,32.78293,0,True
True,5900.0,106650.0,89235.5,DebtCon,Mgr,1.0,0.0,6.0,250.56666564941406,4.0,23.0,34.81826,1+,True
False,6000.0,65019.0,69492.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,32.977196,0,True
False,6000.0,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.0229034423828,1.0,12.0,37.954338,0,True
True,6000.0,47625.0,85925.0,HomeImp,Office,0.1,2.0,1.0,154.13333129882812,4.0,26.0,34.81826,1,False
True,6000.0,24600.0,30500.0,HomeImp,Other,4.5,0.0,1.0,116.0999984741211,8.0,34.0,34.81826,1,True
True,6000.0,65000.0,94355.0,IsMissing,Other,26.0,1.0,3.0,69.30000305175781,1.0,34.0,34.81826,1+,False
True,6000.0,65019.0,89235.5,HomeImp,Office,13.0,0.0,2.0,122.76667022705078,1.0,23.0,34.81826,1+,True
True,6000.0,33600.0,89235.5,HomeImp,Other,2.0,0.0,0.0,140.93333435058594,1.0,20.0,34.81826,0,True
True,6000.0,42000.0,58305.0,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,34.81826,0,True
True,6000.0,32446.0,54904.0,HomeImp,Other,2.0,0.0,0.0,51.733333587646484,1.0,9.0,34.81826,0,True
True,6000.0,9660.0,35900.0,DebtCon,Other,8.0,0.0,1.0,136.3000030517578,3.0,6.0,34.81826,1,True
True,6000.0,22859.0,32200.0,DebtCon,Other,4.0,0.0,0.0,83.33333587646484,3.0,20.0,34.81826,0,True
True,6000.0,16878.0,25850.0,IsMissing,Mgr,1.0,0.0,1.0,218.60000610351562,5.0,34.0,34.81826,1,True
False,6000.0,72951.0,80000.0,HomeImp,Other,22.8,0.0,0.0,343.8999938964844,1.0,47.0,34.81826,0,True
False,6000.0,43000.0,57460.0,HomeImp,Other,1.6,1.0,0.0,101.5,1.0,13.0,34.81826,0,False
False,6000.0,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4000015258789,3.0,18.0,34.81826,1+,True
False,6000.0,69876.0,94394.07,HomeImp,Other,0.0,0.0,1.0,179.56666564941406,0.0,32.0,34.81826,1,True
False,6000.0,51000.0,86125.0,HomeImp,ProfExe,6.0,0.0,0.0,222.1666717529297,2.0,24.0,34.81826,0,True
False,6000.0,53227.0,68700.0,HomeImp,Mgr,3.0,0.0,2.0,122.73332977294922,0.0,23.0,34.81826,1+,True
False,6000.0,65019.0,43300.0,HomeImp,Other,7.0,0.0,0.0,100.93333435058594,1.0,9.0,34.81826,0,True
False,6000.0,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.6333312988281,1.0,13.0,34.81826,0,True
True,6000.0,40000.0,54600.0,HomeImp,ProfExe,4.0,0.0,4.0,101.4000015258789,0.0,19.0,34.81826,1+,True
True,6000.0,18793.0,27750.0,HomeImp,Mgr,6.0,0.0,3.0,119.69999694824219,0.0,8.0,34.81826,1+,True
True,6000.0,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.30000305175781,6.0,29.0,34.81826,0,False
True,6000.0,65019.0,95500.0,HomeImp,Mgr,6.0,1.0,2.0,129.89999389648438,1.0,22.0,34.81826,1+,False
False,6000.0,79046.0,103048.0,HomeImp,Other,0.0,0.0,0.0,181.696533203125,0.0,32.0,37.28999,0,True
False,6000.0,65019.0,53190.0,HomeImp,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,15.174415,0,True
True,6000.0,65019.0,43683.0,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,21.9355,0,True
False,6000.0,129731.0,154113.0,HomeImp,ProfExe,12.0,0.0,0.0,213.53334045410156,0.0,19.0,34.81826,0,True
False,6100.0,48500.0,62500.0,DebtCon,Mgr,7.0,0.0,4.0,111.30000305175781,2.0,11.0,34.81826,1+,True
False,6100.0,65019.0,47400.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
False,6100.0,91704.0,114799.0,HomeImp,Office,22.0,0.0,0.0,129.25009155273438,1.0,12.0,36.746765,0,True
False,6100.0,47604.0,54966.0,HomeImp,Other,5.0,0.0,0.0,70.69532775878906,0.0,18.0,24.766745,0,True
False,6100.0,65019.0,35250.0,HomeImp,Other,7.0,0.0,0.0,303.0,1.0,12.0,34.81826,0,True
True,6100.0,62751.0,95617.0,HomeImp,Other,1.0,0.0,0.0,138.64686584472656,1.0,13.0,31.75727,0,True
False,6100.0,48300.0,53388.0,HomeImp,Office,9.0,0.0,0.0,178.48960876464844,1.0,19.0,26.720028,0,True
False,6100.0,68743.0,65321.0,HomeImp,Sales,3.0,1.0,0.0,153.06678771972656,0.0,22.0,40.150528,0,False
False,6100.0,79636.0,87276.0,HomeImp,Other,20.0,0.0,0.0,350.4361267089844,0.0,47.0,28.848276,0,True
False,6100.0,65019.0,46830.0,HomeImp,Other,0.0,0.0,1.0,173.46665954589844,0.0,0.0,13.306013,1,True
False,6100.0,78753.0,95433.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46665954589844,1.0,20.0,28.925117,0,True
False,6100.0,77265.0,97944.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46665954589844,1.0,20.0,28.876463,0,True
False,6200.0,75657.0,84368.0,DebtCon,Sales,4.0,0.0,0.0,122.24494171142578,0.0,30.0,32.552544,0,True
False,6200.0,171582.0,245730.0,DebtCon,Sales,7.0,0.0,0.0,135.1089324951172,0.0,22.0,39.783817,0,True
False,6200.0,65019.0,33909.0,HomeImp,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,34.517403,0,True
False,6200.0,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211059570312,0.0,18.0,25.35001,0,True
False,6200.0,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.17306518554688,2.0,23.0,34.05481,0,True
False,6200.0,45356.0,82054.0,DebtCon,Other,2.0,0.0,0.0,201.33448791503906,4.0,29.0,29.66171,0,True
False,6200.0,65019.0,41657.0,HomeImp,Other,7.0,0.0,0.0,293.9587097167969,1.0,11.0,30.19763,0,True
True,6200.0,65019.0,89235.5,DebtCon,Self,3.0,0.0,0.0,80.5,2.0,17.0,34.81826,0,True
False,6200.0,65019.0,80078.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,25.375544,0,True
True,6200.0,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8000030517578,1.0,28.0,34.81826,1,True
False,6200.0,70793.0,71552.0,HomeImp,Sales,3.0,2.0,0.0,162.94515991210938,0.0,23.0,40.315395,0,False
False,6200.0,73881.0,98550.0,HomeImp,Other,0.0,0.0,1.0,182.8787841796875,0.0,31.0,37.199444,1,True
False,6200.0,45787.0,64854.0,DebtCon,Other,4.0,0.0,1.0,63.11702346801758,1.0,16.0,36.538746,1,True
False,6200.0,75121.0,96462.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46665954589844,1.0,20.0,27.167656,0,True
False,6200.0,65019.0,51732.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,12.324707,0,True
False,6200.0,133882.0,155222.0,HomeImp,ProfExe,9.0,0.0,0.0,212.5376434326172,0.0,19.0,20.616783,0,True
False,6200.0,75623.0,89634.0,HomeImp,Other,24.0,0.0,0.0,324.68682861328125,0.0,47.0,28.285532,0,True
False,6200.0,45564.0,61956.0,HomeImp,Other,2.0,0.0,0.0,101.16706085205078,1.0,13.0,38.67514,0,True
False,6300.0,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.74559783935547,1.0,12.0,35.64227,0,True
False,6300.0,55000.0,69000.0,DebtCon,ProfExe,13.0,0.0,0.0,130.06666564941406,0.0,20.0,34.81826,0,True
False,6300.0,65019.0,72890.0,HomeImp,Office,1.0,0.0,0.0,41.25011444091797,0.0,3.0,39.198067,0,True
False,6300.0,44226.0,57779.0,DebtCon,Other,7.0,0.0,0.0,63.62641143798828,1.0,16.0,33.111828,0,True
False,6300.0,65019.0,39050.0,HomeImp,Other,7.0,0.0,0.0,294.4780578613281,1.0,12.0,31.44775,0,True
False,6300.0,78724.0,80355.0,HomeImp,Other,24.0,0.0,0.0,335.07415771484375,1.0,46.0,31.177261,0,True
True,6300.0,59793.0,98314.0,DebtCon,Self,2.2,0.0,0.0,120.73332977294922,0.0,8.0,34.81826,0,True
True,6300.0,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,34.81826,0,False
False,6300.0,45582.0,89005.0,DebtCon,Other,2.0,0.0,0.0,209.35804748535156,4.0,30.0,29.595955,0,True
False,6300.0,92659.0,117352.0,HomeImp,ProfExe,6.0,0.0,0.0,199.01193237304688,0.0,27.0,26.52005,0,True
False,6300.0,58052.0,70091.0,DebtCon,ProfExe,9.0,0.0,4.0,153.7804412841797,1.0,30.0,21.719597,1+,True
False,6300.0,49498.0,64296.0,DebtCon,Mgr,6.0,0.0,4.0,111.20651245117188,1.0,10.0,38.577133,1+,True
False,6300.0,79667.0,96988.0,DebtCon,ProfExe,1.0,0.0,0.0,173.46665954589844,1.0,20.0,29.83596,0,True
True,6300.0,12476.0,32559.0,HomeImp,Office,12.0,3.0,6.0,227.12989807128906,0.0,23.0,23.319517,1+,False
False,6300.0,69357.0,73726.0,HomeImp,Sales,3.0,2.0,0.0,163.283935546875,1.0,22.0,42.407814,0,False
False,6300.0,26655.0,29792.0,DebtCon,Other,1.0,1.0,0.0,12.759267807006836,8.0,6.0,28.361853,0,False
True,6400.0,25144.0,45200.0,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,34.81826,1+,True
False,6400.0,99131.0,125652.0,HomeImp,Other,8.0,0.0,0.0,419.3751525878906,1.0,50.0,42.244926,0,True
False,6400.0,76577.0,83200.0,DebtCon,Other,5.0,0.0,0.0,173.46665954589844,1.0,20.0,22.055035,0,True
False,6400.0,47251.0,58157.0,HomeImp,Other,0.0,0.0,0.0,104.79246520996094,1.0,13.0,36.416885,0,True
False,6400.0,53476.0,70157.0,DebtCon,ProfExe,7.0,0.0,3.0,164.31541442871094,1.0,30.0,21.137981,1+,True
False,6400.0,81116.0,86148.0,HomeImp,ProfExe,8.0,0.0,0.0,262.1754150390625,0.0,11.0,42.068268,0,True
False,6400.0,17491.0,63614.0,HomeImp,Office,23.0,0.0,0.0,325.29931640625,0.0,12.0,40.244404,0,True
False,6400.0,65215.0,74332.0,HomeImp,Mgr,9.0,0.0,1.0,213.8321075439453,0.0,24.0,40.64462,1,True
False,6400.0,62746.0,75016.0,DebtCon,ProfExe,12.0,0.0,0.0,133.10154724121094,0.0,20.0,40.18812,0,True
False,6400.0,76732.0,78084.0,HomeImp,Other,8.0,0.0,0.0,109.19302368164062,0.0,26.0,37.964554,0,True
False,6400.0,70035.0,78635.0,DebtCon,Sales,3.0,0.0,0.0,147.07716369628906,0.0,31.0,31.20613,0,True
False,6400.0,39687.0,51666.0,HomeImp,Office,9.0,0.0,0.0,177.5913543701172,1.0,19.0,26.12096,0,True
False,6400.0,51436.0,91284.0,DebtCon,Other,4.0,0.0,0.0,209.6428985595703,2.0,30.0,31.971972,0,True
False,6400.0,44968.0,62747.0,HomeImp,Other,0.0,1.0,0.0,101.39144897460938,1.0,12.0,36.602947,0,False
False,6400.0,9113.0,46351.0,HomeImp,Self,7.0,0.0,0.0,202.25079345703125,0.0,11.0,45.11432,0,True
False,6400.0,28041.0,33438.0,DebtCon,Other,1.0,1.0,0.0,10.425642967224121,8.0,6.0,29.7537,0,False
False,6400.0,57887.0,74776.0,HomeImp,Mgr,3.0,0.0,1.0,126.32864379882812,0.0,22.0,28.756346,1,True
False,6500.0,47949.0,53102.0,HomeImp,Office,9.0,0.0,0.0,180.84124755859375,1.0,19.0,27.839006,0,True
False,6500.0,65019.0,37448.0,HomeImp,Other,7.0,0.0,0.0,333.23089599609375,1.0,11.0,29.01198,0,True
True,6500.0,60054.0,70434.0,HomeImp,Other,1.0,0.0,0.0,127.06269836425781,2.0,21.0,37.800354,0,True
False,6500.0,80739.0,97630.0,DebtCon,ProfExe,1.0,0.0,0.0,173.46665954589844,1.0,20.0,30.531265,0,True
False,6500.0,63144.0,76754.0,HomeImp,Mgr,2.0,0.0,2.0,129.0777130126953,0.0,23.0,29.055433,1+,True
False,6500.0,33639.0,37345.0,HomeImp,ProfExe,11.0,0.0,0.0,191.07565307617188,0.0,13.0,24.22732,0,True
False,6500.0,78741.0,90599.0,DebtCon,ProfExe,0.0,0.0,0.0,173.46665954589844,1.0,20.0,29.19886,0,True
False,6500.0,51724.0,87770.0,DebtCon,Other,4.0,0.0,0.0,209.32630920410156,4.0,29.0,30.343449,0,True
True,6500.0,13600.0,89235.5,HomeImp,Other,14.0,2.0,5.0,115.36666870117188,1.0,16.0,34.81826,1+,False
True,6500.0,48000.0,61000.0,DebtCon,Other,1.0,1.0,0.0,97.29975891113281,6.0,38.0,34.81826,0,False
True,6500.0,65000.0,80400.0,DebtCon,Other,15.0,0.0,0.0,224.86666870117188,0.0,13.0,34.81826,0,True
False,6500.0,22789.0,35836.0,HomeImp,Office,1.0,0.0,0.0,110.56666564941406,2.0,30.0,34.81826,0,True
False,6500.0,75113.0,115900.0,HomeImp,Office,29.0,0.0,0.0,332.73333740234375,2.0,38.0,34.81826,0,True
False,6500.0,55000.0,88300.0,HomeImp,Office,29.0,0.0,0.0,234.39999389648438,1.0,17.0,34.81826,0,True
False,6500.0,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.766666412353516,2.0,24.0,34.81826,0,True
False,6500.0,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.46665954589844,1.0,38.0,34.81826,0,True
True,6500.0,96314.0,105800.0,HomeImp,ProfExe,27.0,0.0,0.0,475.79998779296875,2.0,40.0,34.81826,0,True
False,6500.0,81145.0,117530.0,HomeImp,Office,29.0,0.0,0.0,327.2006530761719,1.0,38.0,34.345837,0,True
False,6500.0,65019.0,70886.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,23.47088,0,True
True,6500.0,183860.0,208910.0,DebtCon,ProfExe,4.0,6.0,0.0,86.45222473144531,6.0,29.0,69.80052,0,False
False,6500.0,58689.0,72557.0,DebtCon,Other,0.0,0.0,1.0,94.008056640625,2.0,18.0,34.898415,1,True
False,6600.0,62380.0,89742.0,HomeImp,Office,31.0,0.0,0.0,232.5272979736328,0.0,16.0,26.160496,0,True
False,6600.0,74376.0,84855.0,DebtCon,Other,3.0,0.0,0.0,173.46665954589844,1.0,20.0,20.028353,0,True
False,6600.0,65019.0,48800.0,HomeImp,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,12.219436,0,True
False,6600.0,68733.0,81973.0,HomeImp,Other,5.0,0.0,0.0,96.97766876220703,0.0,14.0,42.21105,0,True
False,6600.0,40926.0,50486.0,HomeImp,Office,10.0,0.0,0.0,179.80087280273438,1.0,19.0,27.532375,0,True
False,6600.0,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.81558227539062,0.0,12.0,36.77346,0,True
False,6600.0,65019.0,46516.0,HomeImp,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,14.845991,0,True
False,6600.0,98415.0,126636.0,HomeImp,Other,11.0,0.0,0.0,423.2096252441406,2.0,49.0,40.95709,0,True
False,6700.0,65019.0,55396.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,15.703992,0,True
False,6700.0,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.41703033447266,0.0,17.0,23.642855,0,True
True,6700.0,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0,195.78086853027344,0.0,19.0,32.397594,0,True
False,6700.0,65019.0,30544.0,DebtCon,Other,2.0,0.0,0.0,283.897216796875,0.0,14.0,24.120451,0,True
False,6700.0,49367.0,59609.0,HomeImp,Other,6.0,0.0,0.0,99.30370330810547,0.0,17.0,25.231367,0,True
False,6700.0,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0,173.5744171142578,1.0,31.0,23.587013,1+,True
True,6700.0,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.5264892578125,3.0,27.0,41.428596,1+,True
True,6700.0,65019.0,81239.0,HomeImp,Other,19.0,0.0,0.0,173.46665954589844,1.0,20.0,40.89493,0,True
False,6700.0,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.1734313964844,0.0,5.0,37.706997,0,False
False,6700.0,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.75474548339844,0.0,19.0,19.549572,0,True
